Date,portfolio_value,daily_return,cumulative_return
2009-01-02,,,0.0
2009-01-05,,,0.0
2009-01-06,,,0.0
2009-01-07,,,0.0
2009-01-08,,,0.0
2009-01-09,,,0.0
2009-01-12,,,0.0
2009-01-13,,,0.0
2009-01-14,,,0.0
2009-01-15,,,0.0
2009-01-16,,,0.0
2009-01-20,,,0.0
2009-01-21,,,0.0
2009-01-22,,,0.0
2009-01-23,,,0.0
2009-01-26,,,0.0
2009-01-27,,,0.0
2009-01-28,,,0.0
2009-01-29,,,0.0
2009-01-30,,,0.0
2009-02-02,10127.89867515199,,0.0
2009-02-03,10107.897491905682,-0.001974860125267597,-0.001974860125267597
2009-02-04,10127.650509230063,0.001954216229458128,-2.45031995171896e-05
2009-02-05,10156.918146642673,0.0028898743480469946,0.0028653003373619867
2009-02-06,10157.672357972027,7.425592275778214e-05,0.002939769025640304
2009-02-09,10176.657621574972,0.0018690565056516117,0.004814320125714477
2009-02-10,10160.7163800836,-0.0015664515879530994,0.0032403271383556476
2009-02-11,10125.39829402438,-0.003475944484431115,-0.00024688054331978293
2009-02-12,10086.160703577627,-0.0038751651349764327,-0.0041210889754222935
2009-02-13,10114.529652798188,0.0028126608383800544,-0.0013200193626149437
2009-02-17,10118.012536914748,0.00034434464439936363,-0.0009761292598136073
2009-02-18,10107.484570141009,-0.0010405172691108078,-0.0020156308495726805
2009-02-19,10096.874262402112,-0.0010497476068616063,-0.003063262552773671
2009-02-20,10089.696307120994,-0.0007109086529726305,-0.0037719935058911913
2009-02-23,10081.815829068613,-0.0007810421456212469,-0.004550089565611315
2009-02-24,10050.363565059939,-0.0031197022978726174,-0.00765559693861062
2009-02-25,10025.5466733597,-0.0024692531309528087,-0.010105946462853455
2009-02-26,10027.543218695033,0.00019914578230806335,-0.009908813237159753
2009-02-27,10030.907395729515,0.00033549364596208164,-0.009576643935077733
2009-03-02,11964.900578061606,0.19280341309455773,0.18138035952280562
2009-03-03,11574.008532683685,-0.03266989498388695,0.14278478724116894
2009-03-04,10808.134660017306,-0.06617187731490248,0.0671645725025094
2009-03-05,11401.286980937148,0.05488017494027897,0.1257307509315151
2009-03-06,11210.38758403966,-0.016743670887038542,0.10688188573049895
2009-03-09,11289.928945236037,0.007095326597772678,0.11473557421491543
2009-03-10,10083.166952143949,-0.1068883603205758,-0.004416683503932428
2009-03-11,9910.448974423653,-0.017129338286278384,-0.021470366924368545
2009-03-12,9358.205062683757,-0.05572339993526998,-0.07599736501675491
2009-03-13,9626.372290838674,0.028655840127317145,-0.04951929323145521
2009-03-16,9939.992102646409,0.0325792315456368,-0.01855336220598225
2009-03-17,9271.844666159945,-0.06721810536535311,-0.08452434571569212
2009-03-18,9103.672611741411,-0.018137928370642542,-0.10112917755816797
2009-03-19,9926.353645499707,0.09036803813630634,-0.01989998479613142
2009-03-20,10428.599749087885,0.0505972405905446,0.029690371475935118
2009-03-23,9824.084959085445,-0.05796701422502215,-0.029997704934778713
2009-03-24,9755.906936590123,-0.0069398852696473945,-0.03672940957382598
2009-03-25,9601.369666434648,-0.01584037969610741,-0.05198798147627015
2009-03-26,9171.847567673396,-0.044735502712994646,-0.09439777570288999
2009-03-27,9326.38444886982,0.016849045958972964,-0.07913924220515989
2009-03-30,10349.055205030441,0.10965350632576065,0.021836368724841293
2009-03-31,10030.88936544148,-0.030743467233057875,-0.009578424194597757
2009-04-01,9608.196860351209,-0.04213908554774182,-0.05131388370579082
2009-04-02,9553.656419310379,-0.005676449164556008,-0.056699052218054935
2009-04-03,9021.882381544448,-0.05566183400641023,-0.10920491299158297
2009-04-06,9301.404345153096,0.030982665455764558,-0.08160570682116253
2009-04-07,9178.687094913885,-0.013193410982413445,-0.09372246017497399
2009-04-08,8828.716109645824,-0.038128654092804526,-0.12827760300304025
2009-04-09,8301.487684658912,-0.059717451375618236,-0.18033464285874357
2009-04-13,8592.37277594596,0.035040115981211484,-0.1516134736787328
2009-04-14,8560.556544592628,-0.0037028457892795963,-0.154754918155403
2009-04-15,8219.676166323243,-0.03981988513173318,-0.18841248022261725
2009-04-16,8133.320463811391,-0.010505973807783175,-0.19693899744812216
2009-04-17,7712.901029459518,-0.05169099585126369,-0.23845002039934293
