Date,portfolio_value,daily_return,cumulative_return
2021-08-30,,,0.0
2021-08-31,,,0.0
2021-09-01,,,0.0
2021-09-02,,,0.0
2021-09-03,,,0.0
2021-09-07,,,0.0
2021-09-08,,,0.0
2021-09-09,,,0.0
2021-09-10,,,0.0
2021-09-13,,,0.0
2021-09-14,,,0.0
2021-09-15,,,0.0
2021-09-16,,,0.0
2021-09-17,,,0.0
2021-09-20,,,0.0
2021-09-21,,,0.0
2021-09-22,,,0.0
2021-09-23,,,0.0
2021-09-24,,,0.0
2021-09-27,,,0.0
2021-09-28,,,0.0
2021-09-29,,,0.0
2021-09-30,,,0.0
2021-10-01,,,0.0
2021-10-04,,,0.0
2021-10-05,,,0.0
2021-10-06,,,0.0
2021-10-07,,,0.0
2021-10-08,,,0.0
2021-10-11,,,0.0
2021-10-12,,,0.0
2021-10-13,,,0.0
2021-10-14,,,0.0
2021-10-15,,,0.0
2021-10-18,,,0.0
2021-10-19,,,0.0
2021-10-20,,,0.0
2021-10-21,,,0.0
2021-10-22,,,0.0
2021-10-25,,,0.0
2021-10-26,,,0.0
2021-10-27,,,0.0
2021-10-28,,,0.0
2021-10-29,,,0.0
2021-11-01,,,0.0
2021-11-02,,,0.0
2021-11-03,,,0.0
2021-11-04,,,0.0
2021-11-05,,,0.0
2021-11-08,,,0.0
2021-11-09,,,0.0
2021-11-10,,,0.0
2021-11-11,,,0.0
2021-11-12,,,0.0
2021-11-15,,,0.0
2021-11-16,,,0.0
2021-11-17,,,0.0
2021-11-18,,,0.0
2021-11-19,,,0.0
2021-11-22,,,0.0
2021-11-23,,,0.0
2021-11-24,,,0.0
2021-11-26,,,0.0
2021-11-29,,,0.0
2021-11-30,1000000.0,,0.0
2021-12-01,1007577.4604318881,0.007577460431888117,0.007577460431888117
2021-12-02,1007676.8357178642,9.862793668835579e-05,0.007676835717864261
2021-12-03,1013667.7148142892,0.005945238477331083,0.013667714814289411
2021-12-06,1010291.623858079,-0.003330569679659612,0.010291623858079024
2021-12-07,1000959.2041498262,-0.00923735235239731,0.0009592041498263093
2021-12-08,994364.4113034459,-0.006588473155588415,-0.005635588696554006
2021-12-09,996734.3176718798,0.0023833378804529737,-0.0032656823281201897
2021-12-10,986841.158725459,-0.009925572713828767,-0.013158841274540922
2021-12-13,988302.6417021675,0.0014809708368832553,-0.011697358297832472
2021-12-14,992988.3248948641,0.004741142029759615,-0.007011675105135895
2021-12-15,985644.9380934305,-0.007395239820378707,-0.014355061906569544
2021-12-16,990300.4630784835,0.004723328660377835,-0.009699536921516483
2021-12-17,990023.2995702632,-0.00027987819712682604,-0.009976700429736751
2021-12-20,990168.1257180627,0.0001462855953615616,-0.009831874281937325
2021-12-21,994091.7126787972,0.003962546216976115,-0.005908287321202854
2021-12-22,987999.2405320783,-0.006128682161831267,-0.012000759467921673
2021-12-23,987007.993075436,-0.0010032876706550509,-0.012992006924564037
2021-12-27,993570.5044719725,0.006648893871759043,-0.006429495528027629
2021-12-28,991651.2078650157,-0.0019317165700050154,-0.008348792134984406
2021-12-29,989129.2945480223,-0.0025431455102272738,-0.010870705451977769
2021-12-30,989395.0214720566,0.00026864730980968865,-0.01060497852794351
2021-12-31,987653.156378312,-0.0017605355352940943,-0.012346843621688142
2022-01-03,990212.1537886934,0.002590987933218436,-0.009787846211306794
2022-01-04,998445.6412751898,0.008314872176627963,-0.0015543587248103563
2022-01-05,1008069.1936550484,0.009638534119461584,0.008069193655048323
2022-01-06,1011790.7316874147,0.0036917485980032527,0.011790731687414624
2022-01-07,1007524.6103457714,-0.004216406820142016,0.007524610345771343
2022-01-10,1009094.2356334903,0.0015579026771168625,0.00909423563349021
2022-01-11,1012759.9554762552,0.003632683364268363,0.012759955476255191
2022-01-12,1009747.9844627012,-0.0029740226173708972,0.009747984462701309
2022-01-13,1019635.1279496126,0.009791694203947765,0.019635127949612752
2022-01-14,1019077.9005016175,-0.0005464969112192186,0.01907790050161773
2022-01-18,1033049.6757545352,0.013710213170200714,0.033049675754535546
2022-01-19,1034294.9362048128,0.0012054216554184816,0.034294936204813053
2022-01-20,1035321.7612337009,0.0009927777783151903,0.03532176123370112
2022-01-21,1040224.686067086,0.004735653221026315,0.04022468606708607
2022-01-24,1045995.249071556,0.005547419785130847,0.045995249071556055
2022-01-25,1052649.8323648465,0.006361963210824495,0.05264983236484655
2022-01-26,1053980.2013257695,0.0012638285971453556,0.05398020132576953
2022-01-27,1048918.3188378848,-0.004802635269161137,0.04891831883788478
2022-01-28,1045076.7911720247,-0.003662370650668212,0.04507679117202468
2022-01-31,1041418.2939702303,-0.0035006970135577076,0.041418293970230335
2022-02-01,1035935.5922396025,-0.005264648952656659,0.03593559223960252
2022-02-02,1038821.9741662327,0.002786256161341205,0.03882197416623279
2022-02-03,1043393.0115712582,0.004400212470182074,0.04339301157125819
2022-02-04,1042508.5822382676,-0.0008476473612361035,0.04250858223826759
2022-02-07,1042131.6116685424,-0.00036159948814606935,0.0421316116685424
2022-02-08,1035697.6845817748,-0.0061738143385424715,0.03569768458177469
2022-02-09,1035089.438068574,-0.0005872819088578174,0.035089438068573786
2022-02-10,1050081.5134453245,0.01448384538125036,0.0500815134453243
2022-02-11,1064903.6492390279,0.014115224012535732,0.06490364923902758
2022-02-14,1065978.3707543027,0.0010092194876436533,0.06597837075430246
2022-02-15,1058860.7880957024,-0.0066770422870435775,0.058860788095702166
2022-02-16,1054678.8536211094,-0.003949465804767405,0.054678853621109136
2022-02-17,1064618.8798621604,0.009424694737097727,0.0646188798621603
2022-02-18,1060938.566533832,-0.0034569303606608592,0.060938566533832006
2022-02-22,1061272.46223694,0.0003147172830173517,0.06127246223693983
2022-02-23,1066075.6117434695,0.004525840137607595,0.06607561174346932
2022-02-24,1067252.2113017037,0.0011036736468532649,0.06725221130170356
2022-02-25,1066594.40924488,-0.0006163510835187624,0.06659440924488003
2022-02-28,1079660.303916771,0.012250106093413038,0.07966030391677092
2022-03-01,1090390.7885174442,0.009938759961578114,0.0903907885174442
2022-03-02,1097136.6107740782,0.0061866097253131525,0.09713661077407809
2022-03-03,1096074.317091837,-0.000968241941622594,0.096074317091837
2022-03-04,1106198.361733856,0.009236640695021947,0.10619836173385577
2022-03-07,1117105.181795401,0.009859732611111172,0.11710518179540075
2022-03-08,1117040.4066208773,-5.798484831986972e-05,0.117040406620877
2022-03-09,1103523.3130524515,-0.012100809861763206,0.1035233130524511
2022-03-10,1095516.4067131795,-0.007255765460109864,0.09551640671317907
2022-03-11,1095496.9089517074,-1.779778135013732e-05,0.09549690895170682
2022-03-14,1088575.4016496933,-0.00631814407275455,0.08857540164969269
2022-03-15,1080888.142447091,-0.007061760894975788,0.08088814244709042
2022-03-16,1077011.3409601806,-0.0035866814841112316,0.07701134096018003
2022-03-17,1086285.240548253,0.008610772454637816,0.0862852405482526
2022-03-18,1082644.851735418,-0.0033512273544265003,0.08264485173541747
2022-03-21,1089139.5171615444,0.005998888200240193,0.08913951716154389
2022-03-22,1089327.8211486612,0.00017289243861751125,0.08932782114866056
2022-03-23,1093162.3715809565,0.0035201069483856706,0.09316237158095575
2022-03-24,1088656.3342531484,-0.004122020154509465,0.08865633425314767
2022-03-25,1089740.7063164571,0.0009960646249789207,0.08974070631645636
2022-03-28,1076795.9054584142,-0.011878789865342299,0.07679590545841353
2022-03-29,1078197.0972208544,0.0013012602995028377,0.07819709722085366
2022-03-30,1080803.7389185322,0.0024175929469636426,0.08080373891853143
2022-03-31,1078453.2001646576,-0.0021748062753988995,0.07845320016465673
2022-04-01,1077977.8265567417,-0.0004407920601869897,0.07797782655674079
2022-04-04,1076333.1085397764,-0.0015257438292760606,0.07633310853977537
2022-04-05,1081586.2453595032,0.004880586482054472,0.08158624535950221
2022-04-06,1082643.2064806148,0.0009772323988461729,0.08264320648061396
2022-04-07,1081747.2609270106,-0.0008275538499121771,0.08174726092700957
2022-04-08,1083338.4366460757,0.001470931128313202,0.08333843664607454
2022-04-11,1090787.2103669876,0.006875758737013626,0.09078721036698645
2022-04-12,1095685.313156731,0.004490429245219474,0.09568531315672968
2022-04-13,1094262.9857137802,-0.0012981167365043733,0.09426298571377889
2022-04-14,1096172.6897242442,0.0017451965710220119,0.09617268972424298
2022-04-18,1096344.8933108307,0.0001570953082490334,0.0963448933108293
2022-04-19,1093456.5539239312,-0.002634517116394841,0.09345655392392982
2022-04-20,1089989.1137550613,-0.003171081792346264,0.08998911375505991
2022-04-21,1092485.346717414,0.002290144856358367,0.09248534671741271
2022-04-22,1104898.5858084534,0.011362384976912887,0.10489858580845213
2022-04-25,1096605.4525041536,-0.007505786875663056,0.09660545250415242
2022-04-26,1114691.5844073961,0.016492834192955996,0.1146915844073948
2022-04-27,1111807.7002424423,-0.0025871588206948237,0.11180770024244091
2022-04-28,1119848.1077805415,0.007231832929692761,0.11984810778054023
2022-04-29,1116695.6290644302,-0.002815094917076988,0.11669562906442899
2022-05-02,1117107.446210984,0.0003687819096227507,0.11710744621098268
2022-05-03,1112096.1553373744,-0.004485952439585716,0.11209615533737316
2022-05-04,1116121.1745831415,0.0036193086600015967,0.11612117458314009
2022-05-05,1125667.5282944685,0.008553151690624095,0.12566752829446726
2022-05-06,1122071.3616658328,-0.0031946969582433704,0.12207136166583155
2022-05-09,1111733.7907099586,-0.009212935388108412,0.11173379070995737
2022-05-10,1106795.4156095567,-0.004442048214841288,0.10679541560955541
2022-05-11,1104355.388784228,-0.002204587036516603,0.10435538878422657
2022-05-12,1102824.4192235277,-0.0013863015259839573,0.10282441922352636
2022-05-13,1106431.4064345588,0.0032706813053438033,0.10643140643455729
2022-05-16,1105496.1974795507,-0.0008452480195060286,0.10549619747954919
2022-05-17,1107877.9339831977,0.002154450199898683,0.10787793398319634
2022-05-18,1110510.2224602946,0.002375973377890972,0.11051022246029318
2022-05-19,1105373.3082607356,-0.0046257243703514694,0.10537330826073421
2022-05-20,1106439.948406548,0.0009649592023266429,0.10643994840654658
2022-05-23,1112365.9398483345,0.005355908786844665,0.11236593984833321
2022-05-24,1114054.2236084824,0.0015177413292410957,0.11405422360848116
2022-05-25,1118295.576687077,0.003807133430953291,0.11829557668707569
2022-05-26,1124234.2771504512,0.00531049267043282,0.12423427715044988
2022-05-27,1128892.912242213,0.004143829437019075,0.12889291224221178
2022-05-31,1126073.490725651,-0.00249751015883537,0.12607349072564955
2022-06-01,1125168.3242987322,-0.0008038253580904264,0.12516832429873093
2022-06-02,1130562.8450491794,0.004794412208332766,0.13056284504917803
2022-06-03,1128752.486345354,-0.0016012897573567386,0.12875248634535263
2022-06-06,1131992.0986938193,0.002870082137275576,0.1319920986938179
2022-06-07,1136363.6027882514,0.003861779688635991,0.13636360278825022
2022-06-08,1132204.4542714257,-0.003660050802947623,0.1322044542714247
2022-06-09,1132081.6423542702,-0.00010847150149617679,0.13208164235426922
2022-06-10,1126128.163374327,-0.005258877767474912,0.12612816337432586
2022-06-13,1127807.5308843155,0.0014912756510383485,0.1278075308843145
2022-06-14,1120723.1754072087,-0.00628152879201993,0.12072317540720778
2022-06-15,1113690.0051316842,-0.006275564233753861,0.11369000513168315
2022-06-16,1107699.2434879888,-0.005379200330514866,0.10769924348798776
2022-06-17,1092031.0242360537,-0.014144831590385598,0.0920310242360527
2022-06-21,1101214.5460291773,0.008409579571741599,0.10121454602917623
2022-06-22,1088179.0443127425,-0.011837386060181365,0.08817904431274148
2022-06-23,1083196.8640126402,-0.004578456391106989,0.08319686401263904
2022-06-24,1089132.7663713628,0.005479984807870819,0.0891327663713617
2022-06-27,1090496.9577232753,0.0012525482604452964,0.09049695772327415
2022-06-28,1095183.5992107086,0.00429771165727777,0.09518359921070751
2022-06-29,1088018.643713105,-0.006542241413008187,0.08801864371310386
2022-06-30,1081856.497723241,-0.005663640072227305,0.08185649772323988
2022-07-01,1080454.0117160385,-0.0012963697220048642,0.08045401171603728
2022-07-05,1071645.9977653984,-0.008152141465651797,0.07164599776539715
2022-07-06,1063031.0470377181,-0.008038989317035838,0.06303104703771689
2022-07-07,1075113.611853303,0.01136614480758058,0.07511361185330157
2022-07-08,1070180.5304699028,-0.004588427984737686,0.07018053046990147
2022-07-11,1072419.92265447,0.0020925368391666588,0.07241992265446862
2022-07-12,1068324.369854968,-0.0038189823901858544,0.0683243698549667
2022-07-13,1066637.7183862012,-0.0015787821717441197,0.06663771838619992
2022-07-14,1060312.7173403455,-0.005929849410749588,0.06031271734034416
2022-07-15,1061579.000198652,0.001194254145590934,0.0615790001986507
2022-07-18,1068390.2683615908,0.006416167013160834,0.06839026836158957
2022-07-19,1079171.9306182843,0.010091501744233788,0.07917193061828298
2022-07-20,1079902.0483042714,0.0006765536290114227,0.07990204830427006
2022-07-21,1076236.9291934937,-0.0033939366228010748,0.07623692919349234
2022-07-22,1069911.9161132248,-0.005876970868309295,0.06991191611322356
2022-07-25,1079149.953616833,0.008634390704954642,0.07914995361683186
2022-07-26,1081749.2884872498,0.00240868737630473,0.0817492884872486
2022-07-27,1089248.605434786,0.006932583203288711,0.08924860543478474
2022-07-28,1088628.213467749,-0.0005695595697268185,0.08862821346774785
2022-07-29,1092006.3585914497,0.00310312104895738,0.09200635859144857
2022-08-01,1094679.4949482915,0.002447912812787889,0.09467949494829031
2022-08-02,1096045.8363018036,0.0012481656592797652,0.09604583630180241
2022-08-03,1088629.8163274892,-0.006766158611885231,0.08862981632748812
2022-08-04,1079780.4154590382,-0.008128934864474524,0.07978041545903714
2022-08-05,1079524.743873817,-0.00023678109137825754,0.0795247438738158
2022-08-08,1083550.5115517874,0.0037292037082208296,0.08355051155178628
2022-08-09,1086843.3564080799,0.003038939875148694,0.08684335640807883
2022-08-10,1086560.3088386543,-0.00026043087787830377,0.08656030883865329
2022-08-11,1095442.2469040407,0.008174362705075877,0.09544224690403968
2022-08-12,1099034.3368258583,0.0032791230500464064,0.09903433682585727
2022-08-15,1098440.9874397055,-0.0005398824825314508,0.09844098743970453
2022-08-16,1096885.9097339099,-0.001415713473529645,0.09688590973390898
2022-08-17,1095572.8501255314,-0.0011970794744705637,0.09557285012553063
2022-08-18,1100484.0425412275,0.004482762068385826,0.10048404254122678
2022-08-19,1099967.1849458416,-0.000469663870993009,0.09996718494584078
2022-08-22,1111041.8478963391,0.010068175762027787,0.11104184789633842
2022-08-23,1118151.0302530013,0.006398662993768234,0.11815103025300067
2022-08-24,1115828.8178253127,-0.0020768325251759867,0.11582881782531218
2022-08-25,1116274.0206494236,0.00039898846220753903,0.11627402064942305
2022-08-26,1123394.5825223739,0.00637886553053324,0.12339458252237345
2022-08-29,1126570.4146912799,0.0028269961581754988,0.1265704146912794
2022-08-30,1114826.5273937627,-0.010424459176602285,0.11482652739376231
2022-08-31,1106799.4045997881,-0.007200333501877099,0.10679940459978776
2022-09-01,1099701.7259193927,-0.006412795896797552,0.09970172591939219
2022-09-02,1099103.8914511849,-0.0005436332908435038,0.09910389145118437
2022-09-06,1100869.4162846927,0.0016063311641785205,0.10086941628469237
2022-09-07,1094617.9681926204,-0.005678646349509986,0.09461796819262003
2022-09-08,1092802.9327688343,-0.0016581451031568717,0.092802932768834
2022-09-09,1100967.7405968467,0.007471436599575387,0.10096774059684632
2022-09-12,1113175.1291542908,0.01108787124936672,0.1131751291542904
2022-09-13,1111355.964721532,-0.0016342122502689405,0.11135596472153164
2022-09-14,1112101.8065231147,0.0006711097301479452,0.1121018065231143
2022-09-15,1102937.370662144,-0.008240644702864564,0.10293737066214348
2022-09-16,1096611.037406602,-0.005735895277303005,0.0966110374066016
2022-09-19,1098286.8550132175,0.0015281786790863894,0.09828685501321721
2022-09-20,1098343.7139132263,5.1770536767525854e-05,0.09834371391322594
2022-09-21,1094576.726535565,-0.0034296981263179926,0.09457672653556459
2022-09-22,1085998.3423853207,-0.007837170243328306,0.08599834238532034
2022-09-23,1077834.8392542158,-0.007517049347584015,0.07783483925421542
2022-09-26,1075322.4850978293,-0.0023309268404470007,0.0753224850978289
2022-09-27,1077566.0672639683,0.002086427278543246,0.07756606726396797
2022-09-28,1086889.1286175894,0.008651962637699961,0.08688912861758902
2022-09-29,1083870.6321525704,-0.0027771889381745796,0.08387063215256996
2022-09-30,1076590.9060846607,-0.00671641601124684,0.07659090608466013
2022-10-03,1089412.1046727821,0.011909071974933738,0.08941210467278138
2022-10-04,1104571.0743923525,0.013914816674561958,0.1045710743923518
2022-10-05,1104961.7537615017,0.0003536932825840555,0.10496175376150108
2022-10-06,1111632.4249876936,0.006037015492602826,0.11163242498769277
2022-10-07,1105671.767466362,-0.005362075977045633,0.1056717674663612
2022-10-10,1103416.262375295,-0.002039940927709205,0.10341626237529389
2022-10-11,1103210.3648240906,-0.00018660006946158436,0.10321036482408963
2022-10-12,1103321.8706346166,0.00010107393302427603,0.10332187063461551
2022-10-13,1113206.9353923853,0.008959366274578606,0.11320693539238436
2022-10-14,1098054.4245859073,-0.013611584984544733,0.0980544245859063
2022-10-17,1107157.3267251076,0.00829002819476199,0.1071573267251067
2022-10-18,1107490.3083742198,0.00030075368791271373,0.10749030837421891
2022-10-19,1107120.3018657211,-0.0003340945791587835,0.1071203018657203
2022-10-20,1100945.8171947082,-0.005577067515253553,0.1009458171947073
2022-10-21,1111098.0126267832,0.009221339754887925,0.11109801262678243
2022-10-24,1114327.0153972378,0.0029061367527971615,0.11432701539723711
2022-10-25,1117814.9178633527,0.0031300528641240444,0.11781491786335208
2022-10-26,1116082.2209622737,-0.0015500749483563503,0.11608222096227316
2022-10-27,1116411.8662934168,0.00029535936058455725,0.11641186629341638
2022-10-28,1116879.9948206209,0.000419315255720365,0.1168799948206205
2022-10-31,1115759.839660857,-0.0010029324233206127,0.11575983966085679
2022-11-01,1118178.1102361537,0.002167375531307636,0.11817811023615343
2022-11-02,1107373.4464004016,-0.009662739537505516,0.10737344640040125
2022-11-03,1104512.214714063,-0.0025838001585094528,0.10451221471406269
2022-11-04,1112862.6887000627,0.007560327423052904,0.11286268870006233
2022-11-07,1115310.9915648592,0.0022000044476793157,0.11531099156485891
2022-11-08,1120990.3780645384,0.005092199882035242,0.12099037806453805
2022-11-09,1107264.8167420255,-0.012244138389671866,0.10726481674202537
2022-11-10,1120867.001353466,0.012284490941799175,0.12086700135346562
2022-11-11,1123993.3792400192,0.0027892496458350458,0.12399337924001896
